"","NOMBRE DEL PUNTO DE MONITOREO","LATITUD","LONGITUD","ELEVACIÓN (m.s.n.m.)","CORRIENTE","MUNICIPIO","FECHA","año","mes","CODIGO__MUESTRA","ICA","clasificacion_ica","CAUDAL_(l/s)","NITROGENO TOTAL_(mg/l)","MANGANESO POTENCIALMENTE BIODISPONIBLE_(mg mn/kg)","NIQUEL POTENCIALMENTE BIODISPONIBLE_(mg ni/kg)","PLOMO POTENCIALMENTE BIODISPONIBLE_(mg pb/kg)","ALUMINIO POTENCIALMENTE BIODISPONIBLE_(mg al/kg)","COBRE POTENCIALMENTE BIODISPONIBLE_(mg cu/kg)","CROMO POTENCIALMENTE BIODISPONIBLE_(mg cr/kg)","HIERRO POTENCIALMENTE BIODISPONIBLE_(mg fe/kg)","CADMIO POTENCIALMENTE BIODISPONIBLE_(mg cd/kg)","ZINC POTENCIALMENTE BIODISPONIBLE_(mg zn/kg)","NITROGENO KJELDAHL TOTAL_(mg n/l)","ALUMINIO TOTAL EN AGUA_(mg al/l)","HIERRO TOTAL EN AGUA_(mg fe/l)","MANGANESO TOTAL EN AGUA_(mg mn/l)","FOSFORO TOTAL_(mg p/l)","DEMANDA BIOQUIMICA DE OXIGENO (DBO5)_(mg o2/l)","SULFATO_(mg so4-2/l)","CADMIO TOTAL EN AGUA_(mg cd/l)","PLOMO TOTAL EN AGUA_(mg pb/l)","CROMO TOTAL EN AGUA_(mg cr/l)","COBRE TOTAL EN AGUA_(mg cu/l)","NIQUEL TOTAL EN AGUA_(mg ni/l)","ZINC TOTAL EN AGUA_(mg zn/l)","NITROGENO AMONIACAL_(mg n-nh3-/l)","NITRATO_(mg n-no3-/l)","NITRITO_(mg n-no2-/l)","TURBIDEZ_(ntu)","FOSFORO REACTIVO DISUELTO_(mg p-po4-3/l)","DEMANDA QUIMICA DE OXIGENO (DQO)_(mg o2/l)","OXIGENO DISUELTO (OD)_(mg o2/l)","SOLIDOS SUSPENDIDOS TOTALES_(mg/l)","Nombre Subzona Hidrográfica","CONDUCTIVIDAD ELECTRICA_(µs/cm)","pH_(unidades de ph)","TEMPERATURA_(°c)","presion_atm","od_sat_teorico","porcentaje_sat_od","i_od","i_sst","i_dqo","i_ce","i_ph"
"411","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2008-03-25,2008,"3",16049,0.957788627686947,"Buena",53342,3.1,910,25,2.47,5954,3.2,9.69,3296,2.19,112.37,0.25,90.8,76.2,0.0502,0.29,235.73,1.5,0.0025,0.25,0.35,0.1,0.09,0.161,0.15,0.21,0.003,4.1,0.015,5,8,2.25,"Río Bogotá",26.4,7.16,12.2,543.15706562673,7.42869629470604,107.690497533209,0.923095024667909,1,0.91,0.955848113766824,1
"412","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2008-07-07,2008,"7",16470,0.913576152872585,"Buena",19293,9.57,207,20.9,2.47,4177,4.51,37.2,4352,1.1,33.2,1.8,42.2,60.9,0.09,0.32,258,1.5,0.005,0.25,1.32,0.1,0.09,0.243,0.15,0.19,0.003,8.7,0.015,19,7,13,"Río Bogotá",24.6,6.49,12.5,543.15706562673,7.37666256249934,94.8938621048741,0.948938621048741,0.981,0.91,0.95983451240466,0.768107630909523
"413","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2008-09-22,2008,"9",16734,0.947852601832517,"Buena",1606,13,262,23,2.47,4351,6.49,28,3869,3.65,110,4.1,23.9,27.2,0.02,0.057,235.73,1.5,0.005,0.25,3.18,0.1,0.1,0.1,0.15,0.17,0.003,3.2,0.015,5,7.5,2.25,"Río Bogotá",31.8,6.78,12.1,543.15706562673,7.4462781459843,100.721459136531,0.992785408634692,1,0.91,0.943343160988374,0.893134439539516
"414","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2008-12-09,2008,"12",17070,0.88503936955801,"Aceptable",719,14.38,1097,23,2.5,2075,6.49,13.9,15587,4.21,107,1.5,29.9,64.2,0.02,0.11,235.73,1.5,0.005,0.25,1.02,0.1,0.09,0.19,0.15,0.34,0.003,14,0.015,25,7,13,"Río Bogotá",85.9,6.98,12.9,543.15706562673,7.30894517002268,95.7730539382098,0.957730539382098,0.981,0.71,0.785438972869843,0.99102733553811
"415","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2009-05-11,2009,"5",17574,0.898857371765216,"Aceptable",13680,25,262,25,2.47,2329,3.2,37.2,7885,5.69,37.4,0.25,42.2,76.2,0.217,0.025,266,1.5,0.02,0.25,0.78,0.1,0.025,0.02,0.15,0.19,0.003,4.4,0.048,5,7.6,2.25,"Río Bogotá",47.1,6.34,12.5,543.15706562673,7.37666256249934,103.027621713863,0.969723782861367,1,0.91,0.904093505882652,0.71046957008206
"416","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2016-07-11,2016,"7",24761,0.943117326273665,"Buena",223,3.28,910,27.5,2.47,4186,6.53,13.9,13303,1.32,115,0.58,42.2,64.2,0.176,0.025,258,1.5,0.005,0.25,0.35,0.591,0.25,1.25,0.15,0.075,0.003,2.3,0.015,5,7.2,2.25,"Río Bogotá",12.05,6.63,13.8,543.15706562673,7.16352129782427,100.509228641322,0.994907713586779,1,0.91,0.984564431021725,0.82611448675982
"417","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2019-05-20,2019,"5",27408,0.871409501242772,"Aceptable",1606,0.4,139,1.5,2.72,2140,8.09,3.48,5083,0.5,11.8,0.77,0.252,0.555,0.1,0.057,261,3.9,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.079,4.2,0.003,5.4,0.31,39,7.3,2.5,"Río Bogotá",20.3,6.76,12.7,543.15706562673,7.34256659238498,99.4202763863371,0.994202763863371,1,0.51,0.968951209226589,0.883893533123901
"418","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2019-09-09,2019,"9",27592,0.936280688400556,"Buena",7625,0.4,107,1.63,3.59,2544,4.63,6.9,4768,0.5,22.7,0.25,0.1,0.416,0.1,0.12,258,1.5,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.025,0.05,0.003,2.36,0.061,5,7.1,2.5,"Río Bogotá",21.8,6.72,11.5,543.15706562673,7.5542606293523,93.9866963606305,0.939866963606306,1,0.91,0.965838911425525,0.865697566970947
"419","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2021-03-15,2021,"3",28211,0.944600351732079,"Buena",1606,0.4,107,10.2,2.5,1319,4.51,37.2,6444,0.25,22.7,0.25,0.278,0.588,0.1,0.15,146,1.5,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.05,0.2,0.003,13,0.15,11,6.7,8,"Río Bogotá",33.3,6.92,12.9,543.15706562673,7.30894517002268,91.6684944837151,0.916684944837151,0.996,0.91,0.939733596788891,0.960583217034354
"420","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2021-06-14,2021,"6",28320,0.945720479692292,"Buena",7625,1.5,195,15.9,2.47,7144,3.2,37.2,16811,0.25,127,1.1,0.384,1.39,0.1,0.14,266,1.5,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.05,0.32,0.003,16,0.07,15,6.9,11,"Río Bogotá",71,7.06,15.5,543.15706562673,6.91505052475157,99.7823511961669,0.997823511961669,0.987,0.91,0.833778886499788,1
"421","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2022-11-24,2022,"11",29212,0.913060333332446,"Buena",7625,0.25,207,23,2.5,2786,0.495,6.57,3869,3.47,173,5,90.8,76.2,0.025,0.057,266,1.4,0.02,0.25,0.78,0.1,0.05,0.288,0.15,1.9,1.6,3220,0.99,5,8.3,6,"Río Bogotá",33.1,6.67,12.7,543.15706562673,7.34256659238498,113.039492329671,0.86960507670329,1.002,0.91,0.940218127818963,0.843478462139978
"422","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2023-07-18,2023,"7",29444,0.911700708349719,"Buena",1606,0.5,171,0.5,2.47,2468,3.51,3.62,5409,0.5,18.2,0.9,0.267,0.893,0.1,0.099,261,0.55,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.15,0.459,0.003,25,0.015,23,7.1,28,"Río Bogotá",27,7.24,12.3,543.15706562673,7.41123308036579,95.8005223018782,0.958005223018782,0.936,0.71,0.954498318729813,1
"423","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2023-10-17,2023,"10",29584,0.909485795197217,"Buena",1606,0.25,1097,1.76,1.87,7144,3.26,3.1,16811,0.5,29.9,0.25,0.319,0.953,0.1,0.057,266,3.57,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.15,0.029,0.003,3.2,0.015,5,7.3,2.5,"Río Bogotá",53,6.47,12.5,543.15706562673,7.37666256249934,98.9607419093687,0.989607419093687,1,0.91,0.887661229793055,0.760160327099344
"424","RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA",5.218611,-73.595556,2684,"BOGOTA","VILLAPINZÓN",2024-06-17,2024,"6",29848,0.755584358522133,"Aceptable",13680,0.25,144.26,0.5,5.96,2445,5.58,2.62,5655,0.5,20.47,3,3.49,1.38,0.1,0.074,146,1.725,0.02,0.0125,0.0125,0.1,0.106,3.35,0.05,0.184,0.003,11,0.015,28,6.4,10,"Río Bogotá",37.7,5.78,10.1,543.15706562673,7.82282892853353,81.8118363378265,0.818118363378265,0.99,0.51,0.928829927329793,0.530973501902607
"425","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2009-02-23,2009,"2",17276,0.215890511478447,"Muy Mala",417,1.73,78.8,2.14,7.97,1989,9.42,137,4345,0.87,25.7,41,1.6,2,0.08,0.83,266,22,0.02,0.25,0.35,0.02,0.1,0.06,6.3,3.9,0.003,75,0.16,310,0,94,"Río Bogotá",1176,10.95,16.9,546.703533155042,6.78015463502122,0,0,0.738,0.125,0,0.216452557392236
"426","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2010-02-22,2010,"2",18435,0.504703177734473,"Regular",223,0.98,47.5,2.53,2.5,934,9.76,221,2749,0.81,29.2,9.4,0.57,1.43,0.0751,0.46,54,31,0.02,0.25,0.69,0.02,0.1,0.0611,7.3,0.64,0.013,16,0.031,64,2.2,39,"Río Bogotá",263,7.38,16.4,546.703533155042,6.84177028124805,32.155420447684,0.32155420447684,0.903,0.26,0.0389616841955278,1
"427","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2010-09-13,2010,"9",19179,0.417991269353701,"Mala",821,0.98,41.2,1,9.32,1588,8.23,295,6270,1.71,43.1,8.4,0.751,1.13,0.02,0.42,55,1.5,0.02,0.25,0.119,0.02,0.1,0.02,1.9,1.49,0.012,8,0.14,85,4.2,28,"Río Bogotá",311,9.62,15,546.703533155042,7.03017582832134,59.7424602536985,0.597424602536985,0.936,0.125,0,0.431531744231519
"428","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2011-04-11,2011,"4",20139,0.700725229004337,"Aceptable",1250,0.98,81.2,1,6.27,2002,6.83,170,5481,1.23,32.7,3,1,1.77,0.0502,0.28,17,1.5,0.02,0.25,0.536,0.02,0.1,0.0495,0.71,0.31,0.014,23,0.089,26,5.8,27,"Río Bogotá",192,6.73,14.4,546.703533155042,7.11808575645267,81.4825811102682,0.814825811102682,0.939,0.51,0.36958919750221,0.870211136416794
"429","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2011-07-25,2011,"7",20533,0.9195262618103,"Buena",2957,1.73,53.2,1,2.5,672,2.94,58.7,2777,0.788,12.3,1.2,0.528,1.02,0.02,0.13,5,1,0.02,0.25,0.313,0.02,0.1,0.02,0.42,0.29,0.0097,15,0.015,17,7.1,18,"Río Bogotá",94.4,7.17,12.9,546.703533155042,7.35666789766829,96.5110848927999,0.965110848927999,0.966,0.91,0.756520460123498,1
"430","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2012-06-12,2012,"6",21591,0.493626146862896,"Mala",8188,1.73,136,2.22,6.39,1114,5.47,17.6,6887,1.36,23.8,3.1,4.48,5.35,0.0951,0.15,15,1,0.02,0.25,0.02,0.02,0.1,0.02,0.67,0.34,0.0082,250,0.037,87,6.1,370,"Río Bogotá",116.2,8.32,12.3,546.703533155042,7.45962368250945,81.773562040437,0.81773562040437,0,0.125,0.678355439221351,0.84703967468876
"431","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2012-11-26,2012,"11",22002,0.586517352988071,"Regular",813,1.73,133,2.72,2.5,1447,6.4,54.1,7554,1.46,26.2,4.8,0.422,1.2,0.02,0.34,22,19,0.02,0.25,0.02,0.02,0.1,0.02,1.4,0.59,0.018,8,0.1,63,5.2,21,"Río Bogotá",168,9.22,13.2,546.703533155042,7.30680206132376,71.1665644745538,0.711665644745538,0.957,0.26,0.472874000488247,0.531047119706568
"432","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2013-06-24,2013,"6",22392,0.927928479584893,"Buena",719,4.1,21.9,1.33,2.92,750,4.2,42.8,2630,0.25,12.1,4.1,0.25,0.84,0.025,0.32,10,3.4,0.025,0.1,0.172,0.025,0.05,0.015,1.2,0.22,0.0089,7.6,0.17,17,6.5,6.5,"Río Bogotá",67.2,7.95,12.9,546.703533155042,7.35666789766829,88.3552185638309,0.883552185638309,1.0005,0.91,0.845590212286154,1
"433","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2013-10-21,2013,"10",22611,0.833944413849662,"Aceptable",725,3.35,165,2.58,7.52,1316,5.85,99.3,4574,0.25,27.5,2.5,0.25,0.52,0.025,0.32,13,12,0.025,0.1,0.053,0.025,0.05,0.015,1.8,0.23,0.012,6.2,0.11,25,5.9,8.7,"Río Bogotá",129,7.48,14.8,546.703533155042,7.0590014914537,83.5812261428632,0.835812261428632,0.9939,0.71,0.630009807819677,1
"434","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2014-09-29,2014,"9",23461,0.763706264813659,"Aceptable",1606,0.98,27.6,3.86,2.5,1630,8.21,82.8,4410,0.859,28.9,3,0.3,0.971,0.025,0.4,6,3.9,0.025,0.15,0.056,0.025,0.05,0.031,0.97,2.67,0.0071,8.1,0.12,45,5.1,7.5,"Río Bogotá",99.66,7.29,25,546.703533155042,6.19789163376821,82.2860466325916,0.822860466325916,0.9975,0.26,0.738170857742381,1
"435","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2015-10-26,2015,"10",24253,0.507455540635832,"Regular",47846,1.78,99.7,2.63,2.5,1651,5.46,784,7354,2.2,23.5,17,0.39,1.07,0.025,0.35,39,1,0.05,0.25,0.025,0.025,0.25,0.05,9.1,0.52,0.013,6.3,0.15,52,4.2,23,"Río Bogotá",352.3,8.6,14.7,546.703533155042,7.07359344036166,59.3757619152234,0.593757619152234,0.951,0.26,0,0.732520084026927
"436","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2016-04-11,2016,"4",24504,0.392175331013923,"Mala",142958,48.34,132,4,10.3,2846,26.1,4858,9918,1.95,110,5.4,0.616,1.06,0.025,0.66,258,1.5,0.05,0.25,0.025,0.025,0.25,0.05,3.5,0.82,0.022,13,0.28,88,1.8,18,"Río Bogotá",315.1,9.01,19.8,546.703533155042,6.48165378657181,27.7706903094562,0.277706903094562,0.966,0.125,0,0.592169751975055
"437","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2016-10-10,2016,"10",25185,0.636887208810807,"Regular",518,4.1,37.4,1.95,3.84,768,3.53,86.8,2700,0.404,12.7,3.9,0.47,0.986,0.025,0.4,4.8,5.5,0.05,0.25,0.209,0.025,0.25,0.102,2.2,0.41,0.003,9.9,0.21,40,5,16,"Río Bogotá",282,7.73,14.4,546.703533155042,7.11808575645267,70.2436044054036,0.702436044054036,0.972,0.51,0,1
"438","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2017-09-25,2017,"9",26550,0.667823883060407,"Regular",7625,4.1,249,7.19,6.6,2329,0.495,354,7993,2.06,37,4.9,0.313,0.972,0.1,0.38,14,1.5,0.005,0.0125,2.75,0.1,0.0125,0.1,3,0.5,0.0093,10,0.15,67,5.6,21,"Río Bogotá",203,7.12,15.3,546.703533155042,6.98783292033173,80.1392944543121,0.80139294454312,0.957,0.26,0.320726470758916,1
"439","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2018-04-03,2018,"4",26855,0.534200861874335,"Regular",27324,11.4,189,8.28,9.81,2863,20.1,966,10686,1.5,83,5,0.606,1.23,0.1,0.3,40,1.5,0.005,0.0125,0.0582,0.1,0.0125,0.1,2,0.69,0.13,32,0.15,76,6.6,23,"Río Bogotá",230,10.07,14.1,546.703533155042,7.16365277659439,92.1317686078253,0.921317686078253,0.951,0.26,0.197000453026881,0.341686170266542
"440","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2018-08-27,2018,"8",26990,0.795220620134995,"Aceptable",1606,0.98,120,2.13,4.42,1769,4.62,33.8,6156,0.5,24,2.2,1.4,2.15,0.1,0.29,5,1.5,0.005,0.0125,0.059,0.1,0.0125,0.1,0.24,0.23,0.0072,60,0.079,33,6.4,50,"Río Bogotá",72.1,6.66,15.9,546.703533155042,6.90637121650462,92.6680567749601,0.926680567749601,0.87,0.51,0.830318984476595,0.839103548448778
"441","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2009-09-14,2009,"9",17852,0.627455753942091,"Regular",518,1.73,174,14.4,2.5,2446,4.51,6.57,11440,1.4,25.2,6.5,0.594,0.882,0.03,0.32,13,23,0.02,0.25,0.46,0.02,0.1,0.02,2.9,0.6,0.019,22,0.015,57,4.6,22,"Río Bogotá",217,7.1,15.9,546.703533155042,6.90637121650462,66.6051658070026,0.666051658070026,0.954,0.26,0.257227111640428,1
"442","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2014-06-24,2014,"6",23290,0.937825424594795,"Buena",25825,1.55,27.6,15.9,2.5,3408,0.495,13.9,9370,0.5,61.6,1.1,0.795,0.962,0.03,0.13,5,2.8,0.025,0.15,0.077,0.025,0.05,0.033,0.15,0.19,0.003,18,0.05,18,6.6,17,"Río Bogotá",42.25,7.13,12.7,546.703533155042,7.39050884637059,89.303729109819,0.89303729109819,0.969,0.91,0.917089831875787,1
"443","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2015-06-01,2015,"6",23905,0.788743278706895,"Aceptable",719,1.73,70.5,10.2,2.47,2417,0.495,9.69,13750,2.24,92.5,4.1,0.253,0.653,0.02,0.19,7,3.9,0.02,0.25,1.01,0.02,0.1,0.02,0.83,0.3,0.014,10,0.087,36,6.2,12,"Río Bogotá",141.2,7.92,14.2,546.703533155042,7.1483443583193,86.7333705431299,0.867333705431299,0.984,0.51,0.582382688103174,1
"444","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2017-04-24,2017,"4",26282,0.613776700756668,"Regular",719,0.98,23.6,13.2,2.47,9720,0.495,9.69,17870,0.5,14.6,4.4,0.567,0.89,0.025,0.34,12,28,0.05,0.25,3.18,0.025,0.25,0.05,1.4,0.64,0.0092,22,0.13,38,5.4,30,"Río Bogotá",242,8.59,14,546.703533155042,7.17908060643068,75.2185453268617,0.752185453268617,0.93,0.51,0.140367967180096,0.736330083334625
"445","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2005-05-24,2005,"5",11716,0.487619743950726,"Mala",1113,0.4,207,23,2.5,2863,6.49,6.57,10072,4.25,71.2,0.25,26.5,42.3,0.0881,0.81,28,19,0.0025,0.028,1.32,0.045,0.09,0.03,1.3,0.63,0.00812,22,0.11,70,5.6,21,"Río Bogotá",307,9.6,14.3,546.703533155042,7.13315535160539,78.5066316933594,0.785066316933594,0.957,0.26,0,0.436032402820036
"446","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2005-09-02,2005,"9",12092,0.787416148517575,"Aceptable",25825,23.5,207,28.3,2.5,1499,6.49,37.2,17210,5.78,21.9,3,29.9,60.9,0.113,0.4,11,1.5,0.0025,0.005,0.09,0.045,0.09,0.03,0.76,0.32,0.003,18,0.015,50,6.4,11,"Río Bogotá",72.8,7.16,12.5,546.703533155042,7.42482744131764,86.1972894398234,0.861972894398234,0.987,0.26,0.828107848189641,1
"447","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2005-11-21,2005,"11",12577,0.569347611219757,"Regular",1606,0.4,262,25,2.5,1577,6.53,9.69,5029,4.28,44.1,1.5,90.8,76.2,0.03,0.3,16,19,0.0025,0.005,0.91,0.045,0.09,0.03,1.3,1,0.012,27,0.078,65,5.2,28,"Río Bogotá",215,8.81,14.2,546.703533155042,7.1483443583193,72.7441172297219,0.727441172297219,0.936,0.26,0.266386125607183,0.656910758194382
"448","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2006-02-06,2006,"2",12923,0.476734413223568,"Mala",396,10,304,27.5,2.5,3206,0.495,37.2,17870,4.25,52.7,10,42.2,64.2,0.0525,1.1,38,37,0.0025,0.005,0.78,0.045,0.09,0.03,7.1,1.9,0.028,16,0.065,90,3.8,38,"Río Bogotá",398,8.38,14.2,546.703533155042,7.1483443583193,53.1591625909506,0.531591625909506,0.906,0.125,0,0.821080440208332
"449","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2006-05-22,2006,"5",13435,0.560690808258719,"Regular",1429,21.8,262,27.5,2.5,4096,4.51,6.57,4352,3.54,29.2,11,90.8,114,0.0881,0.73,36,7.9,0.0025,0.005,0.39,0.045,0.09,0.03,0.97,0.81,0.013,22,0.16,49,5,22,"Río Bogotá",290,6.77,14.3,546.703533155042,7.13315535160539,70.0952068690709,0.700952068690709,0.954,0.26,0,0.888501972602885
"450","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2006-09-11,2006,"9",13806,0.413234179459274,"Mala",33673,1.73,207,27.5,2.47,4092,3.2,28,3296,4.59,51.9,15,23.9,45.7,0.276,0.29,53,12,0.015,0.215,0.2,0.045,0.09,0.06,2.1,0.85,0.014,36,0.17,105,4.2,58,"Río Bogotá",305,9.24,12.8,546.703533155042,7.37352866623884,56.9605163295903,0.569605163295903,0.846,0.125,0,0.525565734000467
"451","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2007-01-29,2007,"1",14348,0.452792854747077,"Mala",307,5.09,281,27.5,2.5,1348,6.53,37.2,3869,3.72,78,8.4,26.5,46.1,0.1,0.67,52,51,0.005,0.025,1.02,0.02,0.1,0.11,3.7,1.91,0.003,35,0.13,140,2.8,33,"Río Bogotá",543,8.32,11.8,546.703533155042,7.54870398780978,37.0924599046625,0.370924599046625,0.921,0.125,0,0.84703967468876
"452","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2007-05-07,2007,"5",14870,0.640574613298878,"Regular",576,8.64,207,25,2.5,5954,6.53,28,5910,0.5,30.7,7,90.8,76.2,0.04,0.4,11,25,0.005,0.025,0.75,0.02,0.1,0.02,2.3,0.51,0.013,15,0.12,36,5.1,15,"Río Bogotá",302,7,14.4,546.703533155042,7.11808575645267,71.6484764935117,0.716484764935117,0.975,0.51,0,1.00138830155927
"453","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2007-08-27,2007,"8",15290,0.7690887452323,"Aceptable",1931,8.17,262,25,2.47,3156,6.49,13.9,16811,3.65,41.1,0.9,29.9,42.3,0.02,0.14,16,1.5,0.005,0.025,0.14,0.02,0.1,0.05,2.4,0.51,0.0093,29,0.077,38,6.4,26,"Río Bogotá",153,8.03,13.1,546.703533155042,7.32330459521075,87.3922409861995,0.873922409861995,0.942,0.51,0.534964061132726,0.984557255166779
"454","RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA",5.194722222,-73.61388889,2632,"BOGOTA","VILLAPINZÓN",2007-11-19,2007,"11",15650,0.82561997975734,"Aceptable",32264,3.53,910,23,2.5,1384,0.495,6.57,17870,2.82,67.6,0.25,90.8,66.3,0.02,0.18,8.5,1.5,0.005,0.025,0.02,0.02,0.1,0.05,0.97,0.3,0.013,17,0.084,27,6.3,11,"Río Bogotá",88.5,7.02,12.8,546.703533155042,7.37352866623884,85.4407744943855,0.854407744943855,0.987,0.51,0.776692153842844,1
